time,EAR
52:23:209448,0.31850801320957534
52:23:209448,0.31635708793431216
52:24:537446,0.27017899442054144
52:24:537446,0.27954404931921367
52:24:537446,0.2926819821519159
52:24:537446,0.2823801729787403
52:24:537446,0.28507893465785483
52:24:537446,0.29905971399753317
52:24:537446,0.2954561607452486
52:24:537446,0.3080489428442832
52:24:537446,0.2823210485711177
52:24:537446,0.2728840268722975
52:25:886028,0.27009054808178057
52:25:886028,0.28600674824014716
52:25:886028,0.28292334766430777
52:25:886028,0.250267357775578
52:25:886028,0.26655704700952587
52:25:886028,0.2929319097036829
52:25:886028,0.29201939733829385
52:25:886028,0.2730752655819246
52:25:886028,0.2859581473249096
52:25:886028,0.30151510473118776
52:27:161744,0.29921582026501137
52:27:161744,0.27993130809974354
52:27:161744,0.3053293513583234
52:27:161744,0.31557070701716805
52:27:161744,0.29864551847128057
52:27:161744,0.307568946783275
52:27:161744,0.32032551098330364
52:27:161744,0.28600674824014716
52:27:161744,0.20419026077171318
52:27:161744,0.2640403767094793
52:28:462811,0.26573244763218756
52:28:462811,0.253555263382924
52:28:462811,0.28261144272667965
52:28:462811,0.2672263308536391
52:28:462811,0.2900157156897452
52:28:462811,0.28541885201843376
52:28:462811,0.305780428676265
52:28:462811,0.29521502843633385
52:28:462811,0.27017899442054144
52:28:462811,0.27594154758921186
52:29:764895,0.2722251835622368
52:29:764895,0.2863042503062986
52:29:764895,0.2863004565657903
52:29:764895,0.21113564143963034
52:29:764895,0.27928678076242375
52:29:764895,0.2564893590180259
52:29:764895,0.2533215613498567
52:29:764895,0.2603838926362847
52:29:764895,0.28386365064373165
52:29:764895,0.283922217513801
52:30:934585,0.28542595992902325
52:30:934585,0.27310487479444656
52:30:934585,0.27299594669494026
52:30:934585,0.2625793896200716
52:30:934585,0.29599995363117326
52:30:934585,0.3027966477257246
52:30:934585,0.31239985992822406
52:30:934585,0.30148207954038486
52:30:934585,0.2697735851926041
52:30:934585,0.26707482810360195
52:32:120565,0.27252313380789706
52:32:120565,0.28351633093619666
52:32:120565,0.28011762830803366
52:32:120565,0.2924746669712308
52:32:120565,0.29352979143422464
52:32:120565,0.3118752611589799
52:32:120565,0.21928173000649803
